row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_success,message,parity_family,observed_CO2_pressure_kPa,model_CO2_pressure_kPa,model_total_pressure_kPa,log10_model_over_data,fugacity_residual_norm
vle_0112,Xu,100.0,0.3,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.447777024809762e-12,5.495630261975748e-08,0,True,converged,pressure,101.0,56.03697740363634,142.4966312160814,-0.25584667208546713,5.890634628968883e-07
vle_0113,Xu,100.0,0.3,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.493212567567472e-12,5.520583457041539e-08,0,True,converged,pressure,86.0,57.48101506879538,143.93752292626394,-0.17497402242013868,1.8081075880971298e-07
vle_0114,Xu,100.0,0.3,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9338010001727e-12,6.156848897376221e-08,0,True,converged,pressure,95.0,214.83790298119197,301.3931873562097,0.3543872993150914,2.803183687394295e-07
vle_0115,Jou,100.0,0.3,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.02379711219443e-12,6.324964019199797e-08,0,True,converged,pressure,69.0,226.4428179030344,313.01779175644043,0.5161094599626871,1.1638377372946707e-08
vle_0116,Jou,100.0,0.3,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.209520333153986e-12,6.208018277220617e-08,0,True,converged,pressure,109.0,251.39427388440797,338.01390534565644,0.3629288834096103,2.201705191495762e-07
vle_0117,Xu,100.0,0.3,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287181024639009e-12,7.907201293733124e-08,0,True,converged,pressure,167.0,415.5084160005906,502.4779237540617,0.39586335356845564,1.595763841066855e-07
vle_0118,Xu,100.0,0.3,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.703004066197496e-12,7.837256177367635e-08,0,True,converged,pressure,233.0,640.6832921402341,728.2250204340143,0.4392874775000803,7.10185887431436e-07
vle_0119,Jou,100.0,0.3,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.060356099975432e-11,6.376067673841135e-08,0,True,converged,pressure,509.0,1592.2079834661838,1682.676405141557,0.495282014841258,7.861877353576574e-07
vle_0120,Jou,100.0,0.3,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3301716694516537e-11,5.529004809545768e-08,0,True,converged,pressure,376.0,2035.4875024209423,2127.4893710963843,0.733480595294864,1.1300733060437551e-07
vle_0121,Jou,100.0,0.3,0.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.528171135710919e-11,9.715216719996533e-08,0,True,converged,pressure,909.0,2713.5446509623944,2808.054934203004,0.4749730890016297,7.7872148729341e-08
vle_0122,Jou,120.0,0.3,0.00333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1942216381527768e-13,5.753028631261259e-08,0,True,converged,pressure,0.00202,0.0004967353142440755,176.77442458180212,-0.6092263331958031,1.5878215467446388e-07
vle_0123,Jou,120.0,0.3,0.0112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.682374179545366e-13,7.247614419725323e-08,0,True,converged,pressure,0.0221,0.0037713742397198404,176.71273623744824,-0.7678926433794916,9.942652778455185e-07
vle_0124,Jou,120.0,0.3,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.53924642970622e-13,4.7127748814546067e-08,0,True,converged,pressure,0.0984,0.01728758660580071,176.5658458160334,-0.7552607296189848,2.8367069848656e-07
vle_0125,Jou,120.0,0.3,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0728536911267612e-12,8.400004958275531e-08,0,True,converged,pressure,2.29,0.6465855604575766,175.99369682412015,-0.5492094806161869,1.834420593205266e-07
vle_0126,Mamun,120.0,0.3,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1585639860537322e-12,9.475244056034171e-08,0,True,converged,pressure,7.354,1.4350565423531234,176.30855686327823,-0.7096546125825638,5.8197538344018085e-08
vle_0127,Mamun,120.0,0.3,0.1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2262828276896043e-12,9.045047022482322e-08,0,True,converged,pressure,9.314,2.2209791974769346,176.80621182964754,-0.6225917427939778,2.0541343424829162e-07
vle_0128,Mamun,120.0,0.3,0.1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2563915497711652e-12,8.050602673392859e-08,0,True,converged,pressure,9.045,2.582198803420221,177.06399292385197,-0.5444188956571148,5.785382652945259e-07
vle_0129,Mamun,120.0,0.3,0.2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3729862414363098e-12,7.087110276415842e-08,0,True,converged,pressure,15.51,4.0965446103864975,178.25223149786544,-0.5781941092298829,5.371268629872361e-08
vle_0130,Mamun,120.0,0.3,0.2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5240611447899497e-12,6.375253036594586e-08,0,True,converged,pressure,19.62,6.409135131281176,180.24020820541284,-0.4858995746255577,2.1431950969486024e-07
vle_0131,Mamun,120.0,0.3,0.2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5634019809308809e-12,6.027756782600591e-08,0,True,converged,pressure,25.2,7.091548847849467,180.84887509227406,-0.550659442042427,5.840286059211053e-07
vle_0132,Mamun,120.0,0.3,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.906604367674726e-12,7.462766760113482e-08,0,True,converged,pressure,27.71,9.846646555050084,183.36718633828173,-0.4493481765645238,8.122336376814587e-07
vle_0133,Mamun,120.0,0.3,0.2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6782093422330354e-12,6.743666247643887e-08,0,True,converged,pressure,39.18,18.432966846746563,191.5270676526654,-0.32746918968586436,4.90972341005147e-07
vle_0134,Mamun,120.0,0.3,0.2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.884923394084175e-12,7.344392471964056e-08,0,True,converged,pressure,40.4,20.835397783656198,193.85316588918823,-0.2875795688079359,1.0365175207027733e-07
vle_0135,Mamun,120.0,0.3,0.3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0131099385202922e-12,7.743254215597517e-08,0,True,converged,pressure,43.49,22.322264649771284,195.29835278757628,-0.2896511548994861,9.799262752352433e-07
vle_0136,Mamun,120.0,0.3,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5036726979764916e-12,8.859042921471882e-08,0,True,converged,pressure,51.82,28.008134182625014,200.8562363173367,-0.26721323025036986,4.1833125408174965e-08
vle_0137,Xu,120.0,0.3,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5729559978192394e-12,9.052346072735418e-08,0,True,converged,pressure,50.0,28.812307319005768,201.64539398711415,-0.23939196591717146,2.6542270337159835e-07
vle_0138,Xu,120.0,0.3,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.572958005922599e-12,9.038238601988269e-08,0,True,converged,pressure,45.0,28.812288494304642,201.64539398711415,-0.19363475910560413,1.5782883541759496e-07
vle_0139,Mamun,120.0,0.3,0.3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.824178455098557e-12,9.269592737837229e-08,0,True,converged,pressure,58.57,31.732720336724654,204.5165561957616,-0.2661679197628095,4.1965668717836024e-07
vle_0140,Mamun,120.0,0.3,0.3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4389953115479728e-12,9.865757988336554e-08,0,True,converged,pressure,62.88,38.92372744257625,211.61396854705922,-0.2082981102164022,7.145471518643642e-08
vle_0141,Mamun,120.0,0.3,0.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.060392266207049e-12,5.578498374347873e-08,0,True,converged,pressure,77.59,49.669518651951954,222.2692116824922,-0.1937158006067875,8.004773204284277e-07
vle_0142,Mamun,120.0,0.3,0.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.060414525597628e-12,5.365419397662663e-08,0,True,converged,pressure,74.95,49.66962418138709,222.26950553888267,-0.17868076320814597,2.5688402605084093e-07
vle_0143,Jou,120.0,0.3,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2051198364791223e-12,5.958698068297963e-08,0,True,converged,pressure,46.8,56.521290751062885,229.08415690305858,0.08196621800160746,7.749084440789034e-07
vle_0144,Mamun,120.0,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2278579705035595e-12,5.3646356690251196e-08,0,True,converged,pressure,83.61,57.644128775709476,230.20202833331132,-0.16150314372178665,6.18013310749177e-07
vle_0145,Mamun,120.0,0.3,0.3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.903064495733492e-12,9.624867658430958e-08,0,True,converged,pressure,92.79,69.4402271643445,241.96142646734677,-0.12589004181621566,7.231775823457465e-07
vle_0146,Xu,120.0,0.3,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.449175151768992e-12,9.120711297327944e-08,0,True,converged,pressure,63.0,85.89573145680347,258.3987338864832,0.13463103287804265,7.062717761741055e-07
vle_0147,Xu,120.0,0.3,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2839479133282555e-12,8.20115566568802e-08,0,True,converged,pressure,108.0,116.61481385729535,289.1432994973473,0.033329967901959,8.498214851826447e-07
vle_0148,Xu,120.0,0.3,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.399182658232958e-12,8.136126794511256e-08,0,True,converged,pressure,62.0,121.5151907492844,294.052314792863,0.29223888346659305,5.417292587850397e-07
vle_0149,Mamun,120.0,0.3,0.3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.468613559495995e-12,7.929637035886117e-08,0,True,converged,pressure,137.9,124.55824122868087,297.1011071783058,-0.044191798841792924,7.869899945611714e-07
vle_0150,Jou,120.0,0.3,0.4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.473620029996549e-12,6.885279191237714e-08,0,True,converged,pressure,122.0,202.34908202174122,375.11526837115076,0.21974140783392643,9.664907416606638e-07
vle_0151,Mamun,120.0,0.3,0.4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.041588189547379e-12,8.121253713966325e-08,0,True,converged,pressure,191.9,232.8835303598659,405.7600084155344,0.08406380136149526,8.771980353206033e-07
vle_0152,Xu,120.0,0.3,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3943109321685346e-12,8.781221794151861e-08,0,True,converged,pressure,237.0,252.2110029180976,425.16162941160485,0.027015683103960998,2.2171885527555446e-07
vle_0153,Xu,120.0,0.3,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.491121454373535e-12,9.132833156400011e-08,0,True,converged,pressure,192.0,257.555595355991,430.52723637461116,0.1275697605968569,8.690981827541577e-07
vle_0154,Jou,120.0,0.3,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.960173936751666e-12,7.105364829840255e-08,0,True,converged,pressure,222.0,398.75710127377755,572.3303934582555,0.2543554558253946,4.214243347622215e-07
vle_0155,Xu,120.0,0.3,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.780969576806472e-12,9.547986223878979e-08,0,True,converged,pressure,283.0,632.3362084359968,807.029571511234,0.3491616152968706,9.130253761924223e-07
vle_0156,Jou,120.0,0.3,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.175411902066672e-12,6.748828695890552e-08,0,True,converged,pressure,422.0,709.5446176772061,884.6307899704411,0.22566725905275348,2.516492605408871e-07
vle_0157,Xu,120.0,0.3,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.224249110824602e-12,8.815367635861548e-08,0,True,converged,pressure,387.0,1003.3757770926514,1180.0299517455226,0.41375264731765043,6.995024000033823e-07
vle_0158,Xu,120.0,0.3,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.29553468037993e-12,7.306092797421115e-08,0,True,converged,pressure,512.0,1311.0509185440387,1489.4464316549454,0.4083495981538207,8.044779762350629e-07
vle_0159,Jou,120.0,0.3,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.061382045495556e-12,6.538612495887719e-08,0,True,converged,pressure,822.0,1979.6363673365006,2162.085363804523,0.3817136059727235,1.1432209134909499e-07
vle_0160,Jou,120.0,0.3,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2778659502497554e-11,8.03268100924015e-08,0,True,converged,pressure,2804.0,5617.994905464805,5827.656673753106,0.30180333174225793,9.584419338182215e-07
